Date,Price
1393/02/10,10120000
1393/02/11,10130000
1393/02/12,10220000
1393/02/13,10130000
1393/02/14,10190000
1393/02/15,10110000
1393/02/16,10040000
1393/02/17,9910000
1393/02/18,9910000
1393/02/19,9800000
1393/02/20,9690000
1393/02/21,9810000
1393/02/22,9810000
1393/02/23,9900000
1393/02/24,9860000
1393/02/25,9860000
1393/02/26,9920000
1393/02/27,9845000
1393/02/28,9930000
1393/02/29,9885000
1393/02/30,9880000
1393/02/31,9900000
1393/03/02,9875000
1393/03/03,9875000
1393/03/04,9870000
1393/03/05,9760000
1393/03/06,9680000
1393/03/07,9620000
1393/03/09,9580000
1393/03/10,9580000
1393/03/11,9570000
1393/03/12,9570000
1393/03/16,9515000
1393/03/17,9470000
1393/03/18,9445000
1393/03/19,9410000
1393/03/20,9518000
1393/03/21,9600000
1393/03/23,9594000
1393/03/24,9610000
1393/03/25,9512000
1393/03/26,9480000
1393/03/27,9490000
1393/03/28,9530000
1393/03/30,9790000
1393/03/31,9730000
1393/04/01,9673000
1393/04/02,9692000
1393/04/03,9673000
1393/04/04,9655000
1393/04/13,9575000
1393/04/14,9523000
1393/04/15,9495000
1393/04/16,9570000
1393/04/17,9564000
1393/04/18,9645000
1393/04/20,9647000
1393/04/21,9680000
1393/04/22,9590000
1393/04/23,9522000
1393/04/24,9515000
1393/04/25,9540000
1393/04/28,9525000
1393/04/29,9550000
1393/04/30,9505000
1393/04/31,9525000
1393/05/01,9510000
1393/05/03,9535000
1393/05/04,9530000
1393/05/05,9502000
1393/05/07,9502000
1393/05/08,9505000
1393/05/10,9477000
1393/05/11,9518000
1393/05/12,9515000
1393/05/13,9480000
1393/05/14,9522000
1393/05/15,9518000
1393/05/16,9518000
1393/05/18,9546000
1393/05/19,9540000
1393/05/20,9545000
1393/05/21,9539000
1393/05/22,9547000
1393/05/24,9490000
1393/05/25,9472000
1393/05/26,9447000
1393/05/27,9460000
1393/05/28,9425000
1393/05/29,9355000
1393/05/31,9370000
1393/06/01,9415000
1393/06/02,9420000
1393/06/03,9440000
1393/06/04,9435000
1393/06/05,9485000
1393/06/07,9505000
1393/06/08,9490000
1393/06/09,9495000
